controller,sim_time_s,x_m,y_m,goal_distance_m,selection,executed_v_mps,executed_w_radps
isaac_only,32.89999999999933,-0.4752645790576935,-1.2252801656723022,2.084446214673681,isaac_only,0.0649999942820998,-0.0008388930644655575
isaac_only,33.09999999999932,-0.4752512574195862,-1.2136365175247192,2.0728527998836483,isaac_only,0.06499995877314661,-0.00225257070924056
isaac_only,33.29999999999931,-0.4752442240715027,-1.2019048929214478,2.0611729662083826,isaac_only,0.06499997084544185,-0.001894268613553515
isaac_only,33.4999999999993,-0.475236713886261,-1.190181016921997,2.0495013921093053,isaac_only,0.06499996374745654,-0.0021123096169345366
isaac_only,33.699999999999285,-0.4752291738986969,-1.1784650087356567,2.0378382472625534,isaac_only,0.064999976204467,-0.001711338997132398
isaac_only,33.899999999999274,-0.47522222995758057,-1.1667509078979492,2.026177668314606,isaac_only,0.06499996798208545,-0.001985111264199543
isaac_only,34.09999999999926,-0.47521573305130005,-1.155035138130188,2.01451609265538,isaac_only,0.0649999772477201,-0.001673403946228234
isaac_only,34.29999999999925,-0.47520965337753296,-1.1433169841766357,2.0028528174029203,isaac_only,0.06499996945543846,-0.0019388994160851793
isaac_only,34.49999999999924,-0.4752040505409241,-1.1315977573394775,1.9911891656094431,isaac_only,0.06499997701550025,-0.0016819220176759338
isaac_only,34.69999999999923,-0.4751991629600525,-1.1198760271072388,1.9795237496408333,isaac_only,0.06499996951145279,-0.001937120769205907
isaac_only,34.89999999999922,-0.4751940667629242,-1.1081827878952026,1.9678873327780932,isaac_only,0.06499997661935904,-0.0016963541852722409
isaac_only,35.099999999999206,-0.47519081830978394,-1.0965481996536255,1.9563101362328046,isaac_only,0.06499995551081642,-0.002339998386683314
isaac_only,35.299999999999194,-0.47519150376319885,-1.0849062204360962,1.9447266658900006,isaac_only,0.06499994518558101,-0.0025973815618647086
isaac_only,35.49999999999918,-0.4751948416233063,-1.073323130607605,1.9332027547379986,isaac_only,0.06499990906830222,-0.003345384310139748
isaac_only,35.69999999999917,-0.47519823908805847,-1.0616763830184937,1.9216162327410096,isaac_only,0.06499996070328638,-0.0021992087408623045
isaac_only,35.89999999999916,-0.4751974940299988,-1.0500462055206299,1.9100465033053347,isaac_only,0.06499993885340385,-0.0027433075093307004
isaac_only,36.09999999999915,-0.4751991331577301,-1.0383939743041992,1.898455820864404,isaac_only,0.06499990497002109,-0.003419941557331304
isaac_only,36.29999999999914,-0.47520166635513306,-1.026718020439148,1.886842393733206,isaac_only,0.0649999157485613,-0.003220156841012344
isaac_only,36.499999999999126,-0.47520530223846436,-1.0150573253631592,1.8752450338323232,isaac_only,0.06499990714189274,-0.0033806349768211574
isaac_only,36.699999999999115,-0.4752076268196106,-1.0034258365631104,1.8636773726179674,isaac_only,0.06499992134435212,-0.003111381859632293
isaac_only,36.8999999999991,-0.47520938515663147,-0.9917824268341064,1.8520985966865158,isaac_only,0.06499989484109243,-0.00359758784020631
isaac_only,37.09999999999909,-0.47521430253982544,-0.9801449775695801,1.8405268981569571,isaac_only,0.06499990857907559,-0.003354371583338991
isaac_only,37.29999999999908,-0.4752173125743866,-0.9684501886367798,1.828898818328096,isaac_only,0.0649999025212887,-0.0034637238414823527
isaac_only,37.49999999999907,-0.4752178192138672,-0.9567530155181885,1.817268955334539,isaac_only,0.06499993661966716,-0.002792965738747662
isaac_only,37.69999999999906,-0.4752148389816284,-0.9450787305831909,1.805662338963402,isaac_only,0.0649999481924917,-0.0025251355527963616
isaac_only,37.89999999999905,-0.4752150774002075,-0.9334570169448853,1.7941092100912692,isaac_only,0.0649999278117108,-0.002980723764886012
isaac_only,38.099999999999035,-0.47521868348121643,-0.9217649698257446,1.7824874312829702,isaac_only,0.06499992145096227,-0.0031092725550409734
isaac_only,38.299999999999024,-0.4752179682254791,-0.9100898504257202,1.7708829257434604,isaac_only,0.06499993411912554,-0.002847528171692293
isaac_only,38.49999999999901,-0.4752190113067627,-0.898404061794281,1.7592689463735585,isaac_only,0.06499993450687827,-0.0028391360056894423
isaac_only,38.699999999999,-0.475216805934906,-0.8866747617721558,1.7476123224261726,isaac_only,0.06499997109124879,-0.001886266262509363
isaac_only,38.89999999999899,-0.4752119779586792,-0.874993622303009,1.7360042377035247,isaac_only,0.06499996205913745,-0.0021609361572480306
isaac_only,39.09999999999898,-0.47521042823791504,-0.8633613586425781,1.7244460723903114,isaac_only,0.06499994471004014,-0.002608623986231608
isaac_only,39.29999999999897,-0.475210577249527,-0.8517702221870422,1.7129299631311927,isaac_only,0.0649999332160991,-0.0028669772305844536
isaac_only,39.499999999998956,-0.47520846128463745,-0.8401427865028381,1.7013785534456154,isaac_only,0.06499995992165868,-0.0022209726336551217
isaac_only,39.699999999998944,-0.4752064347267151,-0.8284705281257629,1.6897836743043453,isaac_only,0.06499994239999542,-0.002662561244510111
isaac_only,39.89999999999893,-0.4752069115638733,-0.816775918006897,1.6781679591656016,isaac_only,0.06499993513952802,-0.002825389999204899
isaac_only,40.09999999999892,-0.47520631551742554,-0.8050668239593506,1.6665388376478902,isaac_only,0.06499996482945072,-0.0020805488168363813
isaac_only,40.29999999999891,-0.4752024710178375,-0.7933447360992432,1.6548975576622744,isaac_only,0.06499997983822116,-0.0015752618299585638
isaac_only,40.4999999999989,-0.475199431180954,-0.7820754051208496,1.6437070742482536,isaac_only,0.06499996665404793,-0.002025862169269404
isaac_only,40.69999999999889,-0.47519442439079285,-0.7709668278694153,1.6326770410483171,isaac_only,0.06499997023505004,-0.001913995490061294
isaac_only,40.899999999998876,-0.47519245743751526,-0.7597156763076782,1.6215069084006957,isaac_only,0.06499997303664429,-0.0018216934669327714
isaac_only,41.099999999998865,-0.4751889705657959,-0.747925341129303,1.60980251274923,isaac_only,0.06499998444643718,-0.0013835767893634874
isaac_only,41.29999999999885,-0.47518491744995117,-0.7362081408500671,1.5981718987952989,isaac_only,0.06499997202457643,-0.0018555671107174506
isaac_only,41.49999999999884,-0.4751805067062378,-0.7244774103164673,1.5865290875981295,isaac_only,0.06499997929894694,-0.0015961898540672163
isaac_only,41.69999999999883,-0.4751768410205841,-0.7127445936203003,1.5748856035154593,isaac_only,0.0649999766490045,-0.0016952783984194445
isaac_only,41.89999999999882,-0.4751714766025543,-0.7010175585746765,1.5632489796210236,isaac_only,0.06411920038864026,-0.3296237635609133
isaac_only,42.09999999999881,-0.4748479127883911,-0.689428985118866,1.5517110908097855,isaac_only,0.06446573522827678,-0.2566046404421298
isaac_only,42.299999999998796,-0.4740239977836609,-0.6778947710990906,1.5401648428878956,isaac_only,0.06484334338051781,-0.13888327644001888
isaac_only,42.499999999998785,-0.4728778004646301,-0.6662774085998535,1.5284956740999829,isaac_only,0.06490177507388435,-0.10996484747416381
isaac_only,42.699999999998774,-0.4715422987937927,-0.6546281576156616,1.5167710258694656,isaac_only,0.06498905072409239,-0.036710230513815195
isaac_only,42.89999999999876,-0.4700975716114044,-0.642952024936676,1.5050059254019814,isaac_only,0.0649931781035065,-0.02897641656616031
isaac_only,43.09999999999875,-0.4686138331890106,-0.6313563585281372,1.4933157198067644,isaac_only,0.06499658959379029,0.0204877029770958
isaac_only,43.29999999999874,-0.46713149547576904,-0.6197505593299866,1.4816156395130982,isaac_only,0.06499791636341469,0.016014023537325308
isaac_only,43.49999999999873,-0.46567845344543457,-0.6081369519233704,1.4699115138804328,isaac_only,0.06498017658133699,0.04939564148326689
isaac_only,43.69999999999872,-0.4642801880836487,-0.5964857935905457,1.4581770601608763,isaac_only,0.06498722390247598,0.03965468808216203
isaac_only,43.899999999998705,-0.4629528224468231,-0.5848715901374817,1.446488235494822,isaac_only,0.06496935473824574,0.06141678055636664
isaac_only,44.099999999998694,-0.4617132246494293,-0.5732389092445374,1.4347922110187503,isaac_only,0.06498172077148338,0.047432653893495345
isaac_only,44.29999999999868,-0.46056410670280457,-0.5615851879119873,1.4230868347932613,isaac_only,0.06497034713168737,0.06041408209080894
isaac_only,44.49999999999867,-0.45950308442115784,-0.5499094128608704,1.4113708660494506,isaac_only,0.06498158601263007,0.04760718350257785
isaac_only,44.69999999999866,-0.45852962136268616,-0.5382061004638672,1.399638883094136,isaac_only,0.06498847354727305,0.03766539878365973
isaac_only,44.89999999999865,-0.4576263725757599,-0.52652508020401,1.3879381919469898,isaac_only,0.064980089626698,0.049503864469730284
isaac_only,45.09999999999864,-0.4567957818508148,-0.5148311257362366,1.3762342643091996,isaac_only,0.06498761044145687,0.03905018807141579
isaac_only,45.299999999998626,-0.45603877305984497,-0.5031262636184692,1.3645293455673626,isaac_only,0.06498282964080707,0.045971382667683344
isaac_only,45.499999999998614,-0.4553528428077698,-0.4914180636405945,1.3528307510335684,isaac_only,0.06498943652722862,0.03605766135030439
isaac_only,45.6999999999986,-0.45473572611808777,-0.4796878397464752,1.3411198026841837,isaac_only,0.06498698706557446,0.04002056186094027
isaac_only,45.89999999999859,-0.454181432723999,-0.46795934438705444,1.329419424020478,isaac_only,0.06499202473490745,0.031330355272607725
isaac_only,46.09999999999858,-0.4536871612071991,-0.456237256526947,1.3177340400502906,isaac_only,0.06499081621750634,0.033620504298605164
isaac_only,46.29999999999857,-0.45324450731277466,-0.4444993734359741,1.3060406912267994,isaac_only,0.0649942228054451,0.026665518238662207
isaac_only,46.49999999999856,-0.4528537094593048,-0.43279343843460083,1.2943868859675256,isaac_only,0.06499385863300929,0.02749313469961845
isaac_only,46.699999999998546,-0.45250797271728516,-0.42108169198036194,1.2827344496577175,isaac_only,0.06499618937431798,0.02165651556775398
isaac_only,46.899999999998535,-0.4522011876106262,-0.4093424081802368,1.271061190523772,isaac_only,0.06499607200910507,0.02198749422854762
isaac_only,47.09999999999852,-0.4519328474998474,-0.39761295914649963,1.2594042241789136,isaac_only,0.06499759652101371,0.017199262232907315
isaac_only,47.29999999999851,-0.45169687271118164,-0.3858708441257477,1.2477405817953058,isaac_only,0.06499772650835557,0.016727701199523586
isaac_only,47.4999999999985,-0.4514949917793274,-0.3741535544395447,1.2361077853700149,isaac_only,0.0649986850799383,0.012721511739342864
isaac_only,47.69999999999849,-0.4513182044029236,-0.3624621033668518,1.224505728553612,isaac_only,0.0649987305689195,0.012499527190877427
isaac_only,47.89999999999848,-0.45116472244262695,-0.3507470190525055,1.2128853061903009,isaac_only,0.06499932655553725,0.009104153747835311
isaac_only,48.09999999999847,-0.45103099942207336,-0.33905357122421265,1.201290971415488,isaac_only,0.0649995878105237,0.007122574400119783
isaac_only,48.299999999998455,-0.4509110748767853,-0.327347069978714,1.1896876559429375,isaac_only,0.06499956361827397,0.0073286137995002484
isaac_only,48.499999999998444,-0.450806587934494,-0.31559497117996216,1.1780435167352015,isaac_only,0.06499979414162486,0.005033530448462381
isaac_only,48.69999999999843,-0.450716495513916,-0.3038400709629059,1.166400887859846,isaac_only,0.06499971595067769,0.005912693299624378
isaac_only,48.89999999999842,-0.45063772797584534,-0.2921088635921478,1.1547856469945001,isaac_only,0.06499989828696773,0.0035381535176088586
isaac_only,49.09999999999841,-0.4505716562271118,-0.28040117025375366,1.1431979249539932,isaac_only,0.06499989853762678,0.0035337911586049353
isaac_only,49.2999999999984,-0.4505143165588379,-0.2686728835105896,1.1315936339752999,isaac_only,0.06499997655738549,0.001698600906020372
isaac_only,49.49999999999839,-0.45046529173851013,-0.25692230463027954,1.1199711622070923,isaac_only,0.06499996394909195,0.0021064271284315828
isaac_only,49.699999999998376,-0.4504234194755554,-0.24519018828868866,1.1083707369060023,isaac_only,0.06499999011744408,0.00110286654069076
isaac_only,49.899999999998364,-0.45038652420043945,-0.23346571624279022,1.096781439441154,isaac_only,0.06499999548195694,0.0007456988970172127
isaac_only,50.09999999999835,-0.4503578841686249,-0.2217320054769516,1.0851872189912943,isaac_only,0.0649999996376409,0.0002111824869917133
isaac_only,50.29999999999834,-0.450330913066864,-0.21002011001110077,1.0736178340425133,isaac_only,0.0649999985351211,-0.00042460898314454606
isaac_only,50.49999999999833,-0.4503113031387329,-0.1982875019311905,1.0620323096224282,isaac_only,0.06499999603193622,-0.0006988398141506179
isaac_only,50.69999999999832,-0.45029446482658386,-0.18656621873378754,1.0504616749651723,isaac_only,0.06499999264872731,-0.0009511950593126091
isaac_only,50.89999999999831,-0.45028063654899597,-0.17481748759746552,1.0388678347456488,isaac_only,0.06499998539556727,-0.0013406970989725353
isaac_only,51.099999999998296,-0.4502679109573364,-0.16307789087295532,1.02728670510105,isaac_only,0.06499998283610256,-0.0014534372286210265
isaac_only,51.299999999998285,-0.450255423784256,-0.15134978294372559,1.0157205802431115,isaac_only,0.06499998175730921,-0.001498417283548484
isaac_only,51.49999999999827,-0.4502454698085785,-0.13964056968688965,1.0041772638137825,isaac_only,0.06499996693298118,-0.0020173713777035637
isaac_only,51.69999999999826,-0.450234979391098,-0.12788686156272888,0.9925939059984659,isaac_only,0.06499998745259969,-0.0012426968547741071
isaac_only,51.89999999999825,-0.4502280056476593,-0.1161324679851532,0.9810145358769474,isaac_only,0.06499997315768004,-0.0018176001695354826
isaac_only,52.09999999999824,-0.4502182602882385,-0.10441368073225021,0.9694739450363976,isaac_only,0.06499999113963975,-0.0010442729061669335
isaac_only,52.29999999999823,-0.4502106308937073,-0.09265127778053284,0.957895135372607,isaac_only,0.06499996433898626,-0.0020950055481343917
isaac_only,52.49999999999822,-0.4502064287662506,-0.08093755692243576,0.9463693588034611,isaac_only,0.06499996469413141,-0.0020845474484871085
isaac_only,52.699999999998205,-0.45020127296447754,-0.06921925395727158,0.9348435752383879,isaac_only,0.06499997917077276,-0.0016011237729824514
isaac_only,52.899999999998194,-0.4501892924308777,-0.05753621086478233,0.923356036038607,isaac_only,0.06499998843914752,0.0011928429042697296
isaac_only,53.09999999999818,-0.45015835762023926,-0.046000152826309204,0.9120143313198464,isaac_only,0.06499991132636182,0.0033035860858682763
isaac_only,53.29999999999817,-0.45012742280960083,-0.034445878118276596,0.9006596756335025,isaac_only,0.06499988118105089,0.0038241175603015974
isaac_only,53.49999999999816,-0.45009610056877136,-0.022779865190386772,0.8892004141420826,isaac_only,0.06499988015299492,0.0038406256206721034
isaac_only,53.69999999999815,-0.4500694274902344,-0.011103027500212193,0.8777368820648288,isaac_only,0.06499992057598034,0.0031265421713649617
isaac_only,53.89999999999814,-0.4500493109226227,0.0005514745716936886,0.8663022368074451,isaac_only,0.06499994265997328,0.002656545707713324
isaac_only,54.099999999998126,-0.450030118227005,0.012181299738585949,0.8548978977702627,isaac_only,0.06499995685323261,0.002304424431291156
isaac_only,54.299999999998114,-0.4500161111354828,0.023861831054091454,0.8434510965283828,isaac_only,0.06499997240718584,0.0018428344762138793
isaac_only,54.4999999999981,-0.4500087797641754,0.03556554391980171,0.8319894641445601,isaac_only,0.06499999420618989,0.0008444432080092259
isaac_only,54.69999999999809,-0.4500029683113098,0.047243330627679825,0.8205603447988434,isaac_only,0.06415010327958919,-0.3237768119191815
isaac_only,54.89999999999808,-0.44970279932022095,0.05877353623509407,0.8092208333075942,isaac_only,0.0644604735650811,-0.2578668643689743
isaac_only,55.09999999999807,-0.4489179253578186,0.07027795910835266,0.797809329701919,isaac_only,0.0648375666773367,-0.14142180032716192
isaac_only,55.29999999999806,-0.4478070139884949,0.08192688971757889,0.7861904964336869,isaac_only,0.06490145691313462,-0.11014284223111129
isaac_only,55.499999999998046,-0.4464982748031616,0.09360558539628983,0.7745025409616927,isaac_only,0.06498788800137786,-0.03861028128679248
isaac_only,55.699999999998035,-0.4450800120830536,0.10531549155712128,0.7627623663397094,isaac_only,0.06499201159158058,-0.03135616156285942
isaac_only,55.89999999999802,-0.44362401962280273,0.11694340407848358,0.7510957280011414,isaac_only,0.06499734315178539,0.018083111762200822
isaac_only,56.09999999999801,-0.44223085045814514,0.12802407145500183,0.7399784390364258,isaac_only,0.06499823182547083,0.014752032645299276
isaac_only,56.299999999998,-0.4409295320510864,0.13876743614673615,0.7292119542159663,isaac_only,0.0644564951706593,-0.25881717985253105
isaac_only,56.49999999999799,-0.4394378662109375,0.1494317352771759,0.7184819599117612,isaac_only,0.06467418613654725,-0.20033400397769527
isaac_only,56.69999999999798,-0.43755823373794556,0.16025958955287933,0.7075071948908954,isaac_only,0.0647881562256223,-0.16151549417811364
isaac_only,56.899999999997966,-0.43544450402259827,0.17097888886928558,0.696586436267619,isaac_only,0.06405259437643218,-0.34188906732127206
isaac_only,57.099999999997955,-0.4328691363334656,0.18191523849964142,0.6853511664776902,isaac_only,0.06443350798502159,-0.2642415647942668
isaac_only,57.299999999997944,-0.42977482080459595,0.19286872446537018,0.6739836869189182,isaac_only,0.06493166371070841,-0.09171747027274896
isaac_only,57.49999999999793,-0.426427960395813,0.20382648706436157,0.6625566816546803,isaac_only,0.06495395412058197,-0.07528515384508756
isaac_only,57.69999999999792,-0.42294806241989136,0.21485252678394318,0.6510349155631691,isaac_only,0.06454651241151976,-0.2363871353949941
isaac_only,57.89999999999791,-0.4192558526992798,0.225691020488739,0.6396513850601713,isaac_only,0.06472457571097219,-0.18418018541606143
isaac_only,58.0999999999979,-0.415244996547699,0.23642680048942566,0.6283019021528028,isaac_only,0.06483091223341075,-0.14429078627379724
isaac_only,58.29999999999789,-0.4109625518321991,0.2471606582403183,0.6169006905131876,isaac_only,0.06499798727011931,0.01573918292535771
isaac_only,58.499999999997875,-0.4065886437892914,0.25790148973464966,0.6054794221068618,isaac_only,0.06499855123072981,0.01335330395116496
isaac_only,58.699999999997864,-0.40222591161727905,0.26868829131126404,0.5940222858860539,isaac_only,0.06481475544910896,-0.15103035105878607
isaac_only,58.89999999999785,-0.3977605402469635,0.2794031500816345,0.5826219271328692,isaac_only,0.06488149228743453,-0.12078906753370165
isaac_only,59.09999999999784,-0.39310964941978455,0.2900308072566986,0.5712786444577209,isaac_only,0.06499093186047901,0.033408152626281565
isaac_only,59.29999999999783,-0.38838449120521545,0.3007012605667114,0.5598895454255359,isaac_only,0.06499425776167418,0.02658472175399822
isaac_only,59.49999999999782,-0.3837084174156189,0.3113827705383301,0.5485106705578455,isaac_only,0.06499656935404877,0.020548407774905048
isaac_only,59.69999999999781,-0.3790643811225891,0.3220932185649872,0.537121328465251,isaac_only,0.06484387482706601,-0.1386474058901966
isaac_only,59.899999999997796,-0.37435004115104675,0.3327091932296753,0.5258247892923056,isaac_only,0.06489975571958585,-0.11108973917402339
isaac_only,60.099999999997785,-0.3694634437561035,0.343245267868042,0.5145911642331551,isaac_only,0.0646636975174448,-0.20353578606281017
isaac_only,60.29999999999777,-0.3643752336502075,0.3535950183868408,0.5035246625776021,isaac_only,0.06479500945175401,-0.15888007491877773
isaac_only,60.49999999999776,-0.35901713371276855,0.36386311054229736,0.4925167841929776,isaac_only,0.06499700147212545,0.019210737155172356
isaac_only,60.69999999999775,-0.3535356819629669,0.3741673231124878,0.4814812903070006,isaac_only,0.06499825218993209,0.014666835014399667
isaac_only,60.89999999999774,-0.3480831980705261,0.38448742032051086,0.47046496543245725,isaac_only,0.06499901796841615,0.010993895126368872
isaac_only,61.09999999999773,-0.34265539050102234,0.39481526613235474,0.45947670224397086,isaac_only,0.06483168617485166,0.14396004368948306
isaac_only,61.299999999997716,-0.33735913038253784,0.4051907956600189,0.4484922497700579,isaac_only,0.0648957903317893,0.11326620808617131
isaac_only,61.499999999997705,-0.33222872018814087,0.4157090187072754,0.43742027347242235,isaac_only,0.06466094591901309,0.20436746841666903
isaac_only,61.699999999997694,-0.3273409605026245,0.4263445734977722,0.4262922553203325,isaac_only,0.06479139123211954,0.16027685551495224
isaac_only,61.89999999999768,-0.3227042257785797,0.4371512830257416,0.4150514594681474,isaac_only,0.06487154573968536,0.1257575648579827
isaac_only,62.09999999999767,-0.31828394532203674,0.4480281174182892,0.40379085533937664,isaac_only,0.06466661789813943,0.20264936779907372
isaac_only,62.29999999999766,-0.31410375237464905,0.4590342044830322,0.39245040347825716,isaac_only,0.06479191305210186,0.16007616220933132
isaac_only,62.49999999999765,-0.3102010488510132,0.4701775908470154,0.38102121443100584,isaac_only,0.0646469910371409,0.20853450639437174
isaac_only,62.699999999997644,-0.30663591623306274,0.48125022649765015,0.3697105185027998,isaac_only,0.06477999104193255,0.16460047028048735
isaac_only,62.89999999999763,-0.3033501207828522,0.4925011992454529,0.3582605485976835,isaac_only,0.06469575428514157,0.1935842838119948
isaac_only,63.09999999999762,-0.30035772919654846,0.5037848949432373,0.34681311409389526,isaac_only,0.0648138347587379,0.15140538536222642
isaac_only,63.29999999999761,-0.297612726688385,0.5152429342269897,0.33522007879355203,isaac_only,0.06476061416861843,0.17170024442766324
isaac_only,63.4999999999976,-0.29513728618621826,0.5266909003257751,0.3236632684832206,isaac_only,0.06484940500228,0.1361687570988087
isaac_only,63.69999999999759,-0.2929035425186157,0.5381699800491333,0.3120968803946743,isaac_only,0.06481907924847159,0.14925651348795504
isaac_only,63.899999999997576,-0.2908828556537628,0.5497366189956665,0.30046053737443484,isaac_only,0.06488737525184107,0.11775190980156433
isaac_only,64.09999999999756,-0.28907087445259094,0.561390221118927,0.28875229043094447,isaac_only,0.06492886859240182,0.09357474012647045
isaac_only,64.29999999999755,-0.2874274253845215,0.5730287432670593,0.27707082795571814,isaac_only,0.06490639718956735,0.10734575877838776
isaac_only,64.49999999999754,-0.28594085574150085,0.5846866369247437,0.2653798681008869,isaac_only,0.06494045969611142,0.08561049250985332
isaac_only,64.69999999999753,-0.28460702300071716,0.5963620543479919,0.2536797826700033,isaac_only,0.06492972354055905,0.09301058774052927
isaac_only,64.89999999999752,-0.2834209203720093,0.6080290675163269,0.24199511330440104,isaac_only,0.06495588945738003,0.07368584675697946
isaac_only,65.09999999999751,-0.28236719965934753,0.6197264194488525,0.23028574757043258,isaac_only,0.06495188195783592,0.0769607133509927
isaac_only,65.2999999999975,-0.2814326584339142,0.6314210891723633,0.21858360590122997,isaac_only,0.06496967947137783,0.06109048641359012
isaac_only,65.49999999999748,-0.2806071639060974,0.6431528329849243,0.20684805812521295,isaac_only,0.06496897011230551,0.06180102748965386
isaac_only,65.69999999999747,-0.2798803746700287,0.6549270749092102,0.19507296176993993,isaac_only,0.06498046258870249,0.04903799484003325
isaac_only,65.89999999999746,-0.2792435884475708,0.6666648387908936,0.18333672161900813,isaac_only,0.06498049809281331,0.048993415514200854
isaac_only,66.09999999999745,-0.2786882817745209,0.6784104108810425,0.17159460276685776,isaac_only,0.06498802514836788,0.03839105558489008
isaac_only,66.29999999999744,-0.2782054841518402,0.6901652812957764,0.1598447921903857,isaac_only,0.06498844195562026,0.03771698157483156
isaac_only,66.49999999999743,-0.2777843177318573,0.701933741569519,0.14808283537775513,isaac_only,0.06499277974238354,0.029810460306667404
isaac_only,66.69999999999742,-0.2774191200733185,0.7136813402175903,0.1363430891027055,isaac_only,0.064995706141175,0.022988709203918958
isaac_only,66.8999999999974,-0.2770980894565582,0.7254768013954163,0.12455700733205956,isaac_only,0.06499730174465959,0.01822348107850575
hybrid,0.2666666666666657,-0.2799828350543976,-3.0000741481781006,3.8500741482163643,isaac_route,0.05491034901183251,0.55
hybrid,0.2833333333333323,-0.27998319268226624,-2.999764919281006,3.8497649193176944,policy,0.065,0.55
hybrid,0.4999999999999982,-0.28062736988067627,-2.987450361251831,3.8374504125349653,policy,0.065,0.55
hybrid,0.6999999999999975,-0.2822927236557007,-2.9757559299468994,3.8257566169459376,policy,0.065,0.55
hybrid,0.8999999999999968,-0.2850084602832794,-2.964073896408081,3.8140771848424793,policy,0.065,0.55
hybrid,1.099999999999996,-0.28862670063972473,-2.952936887741089,3.802946672266889,policy,0.065,0.55
hybrid,1.2999999999999954,-0.2932608127593994,-2.942081928253174,3.7921051145424953,policy,0.065,0.55
hybrid,1.4999999999999947,-0.29889196157455444,-2.9314119815826416,3.78145917347641,policy,0.065,0.4864815711975098
hybrid,1.699999999999994,-0.305233359336853,-2.9215195178985596,3.7716039288760435,policy,0.065,0.4026546955108643
hybrid,1.8999999999999932,-0.31220319867134094,-2.9120380878448486,3.7621759156636987,policy,0.065,0.21649580001831056
hybrid,2.0999999999999925,-0.31957167387008667,-2.902900218963623,3.7531088407971986,policy,0.065,-0.18719024658203126
hybrid,2.299999999999992,-0.32691359519958496,-2.8937582969665527,3.744052226067427,isaac_route,0.0649429064946967,0.08383270181501613
hybrid,2.499999999999991,-0.3342251777648926,-2.8845646381378174,3.734958287094125,policy,0.065,-0.2717137336730957
hybrid,2.699999999999991,-0.3413121998310089,-2.875333547592163,3.7258380569562775,policy,0.065,-0.55
hybrid,2.89999999999999,-0.3478817641735077,-2.865532398223877,3.716152437153054,isaac_route,0.06482284814027443,0.14769298173207082
hybrid,3.0999999999999894,-0.3541330397129059,-2.855619430541992,3.7063608933275014,policy,0.065,-0.00794222354888916
hybrid,3.2999999999999887,-0.36047375202178955,-2.845754861831665,3.696630901715352,isaac_route,0.06470578683850112,0.19036333908838812
hybrid,3.499999999999988,-0.36691856384277344,-2.836033344268799,3.687057994092569,policy,0.065,-0.03219482898712158
hybrid,3.6999999999999873,-0.37345999479293823,-2.826340436935425,3.67752821591803,policy,0.065,-0.4447086334228516
hybrid,3.8999999999999866,-0.37961047887802124,-2.8164055347442627,3.6677584152593354,isaac_route,0.0648557089114292,0.13328719927030555
hybrid,4.099999999999985,-0.38556182384490967,-2.806345224380493,3.6578687371888434,policy,0.065,0.12868280410766603
hybrid,4.299999999999985,-0.3917209208011627,-2.7963569164276123,3.648068026520907,policy,0.065,-0.034992313385009764
hybrid,4.499999999999984,-0.3978760242462158,-2.786485433578491,3.638395397111293,policy,0.065,-0.42902603149414065
hybrid,4.699999999999983,-0.4036765396595001,-2.7763280868530273,3.6284364787000594,isaac_route,0.06481303880686921,0.15172886296353805
hybrid,4.899999999999983,-0.40931856632232666,-2.7660186290740967,3.618330280309769,policy,0.065,0.1486842155456543
hybrid,5.099999999999982,-0.4151799976825714,-2.7558200359344482,3.6083530541397644,policy,0.065,0.013222718238830568
hybrid,5.299999999999981,-0.4211115837097168,-2.7457356452941895,3.598503481990296,isaac_route,0.06475519640335728,0.17363353619699481
hybrid,5.4999999999999805,-0.4271778464317322,-2.7357375621795654,3.5887567740522255,policy,0.065,-0.03107166290283203
hybrid,5.69999999999998,-0.4333586096763611,-2.7257370948791504,3.579024257371924,policy,0.065,-0.3733616352081299
hybrid,5.899999999999979,-0.4391920566558838,-2.7155771255493164,3.569129074318111,isaac_route,0.06491839864517243,0.10022647237806498
hybrid,6.099999999999978,-0.44482240080833435,-2.705348253250122,3.5591667038362953,policy,0.065,0.11297069787979126
hybrid,6.299999999999978,-0.4506317377090454,-2.6951611042022705,3.5492650569747917,policy,0.065,-0.10828863382339478
hybrid,6.499999999999977,-0.4564042091369629,-2.685004472732544,3.5394032077795727,policy,0.065,-0.2898721218109131
hybrid,6.699999999999987,-0.46183839440345764,-2.6747522354125977,3.5294395479630096,isaac_route,0.06487816258822794,0.12247473498072674
hybrid,6.899999999999997,-0.4672151505947113,-2.664393663406372,3.5193766968034357,policy,0.065,0.12966840267181398
hybrid,7.100000000000007,-0.47281935811042786,-2.6540439128875732,3.509345102480885,policy,0.065,0.014624452590942383
hybrid,7.300000000000017,-0.4785006642341614,-2.6437766551971436,3.4994110690374667,policy,0.065,-0.24945216178894045
hybrid,7.500000000000027,-0.48392555117607117,-2.6335337162017822,3.489497497110016,policy,0.065,-0.4706042289733887
hybrid,7.700000000000037,-0.4888383746147156,-2.6228506565093994,3.4791241928292074,isaac_route,0.06446960063086524,0.2556734179345972
hybrid,7.9000000000000465,-0.4935915768146515,-2.6120831966400146,3.468665654418614,policy,0.065,0.470647144317627
hybrid,8.100000000000056,-0.49890831112861633,-2.6016664505004883,3.4586011817195437,policy,0.065,0.31594080924987794
hybrid,8.300000000000066,-0.5048637986183167,-2.5915591716766357,3.44889739773172,policy,0.065,0.031345534324646
